44894;No gesture
109804;Sliding Two Fingers Left
19777;Sliding Two Fingers Right
9896;Zooming In With Two Fingers
100361;Doing other things
82936;Doing other things
120527;Thumb Up
122392;Sliding Two Fingers Left
64605;Sliding Two Fingers Right
100008;No gesture
122045;Sliding Two Fingers Right
53537;No gesture
94821;Doing other things
118955;Doing other things
14915;Zooming Out With Two Fingers
62625;Doing other things
145685;Thumb Up
99995;Sliding Two Fingers Left
98709;No gesture
74616;Sliding Two Fingers Right
42189;Doing other things
101117;Thumb Up
96198;Doing other things
147578;Doing other things
50567;Doing other things
67436;Thumb Up
140426;Sliding Two Fingers Right
117727;Doing other things
28109;Sliding Two Fingers Left
4418;Zooming In With Two Fingers
25033;Thumb Up
99541;Thumb Up
133028;Zooming Out With Two Fingers
137708;Zooming In With Two Fingers
106304;No gesture
37964;Zooming Out With Two Fingers
122760;No gesture
119103;Sliding Two Fingers Left
76620;Doing other things
22922;Zooming In With Two Fingers
60903;Sliding Two Fingers Left
102109;Zooming In With Two Fingers
126130;Doing other things
143267;Doing other things
23493;Thumb Up
4679;Sliding Two Fingers Left
102309;Zooming In With Two Fingers
89263;Doing other things
2767;Zooming Out With Two Fingers
56399;Doing other things
28091;Doing other things
10277;Sliding Two Fingers Left
28804;Zooming Out With Two Fingers
115361;Zooming Out With Two Fingers
19894;No gesture
137490;Zooming In With Two Fingers
124491;Doing other things
115186;Thumb Up
42267;Sliding Two Fingers Left
527;Doing other things
66037;Sliding Two Fingers Left
134870;Thumb Up
116656;Zooming Out With Two Fingers
47767;No gesture
26940;Doing other things
110098;Sliding Two Fingers Right
105043;No gesture
84555;Doing other things
37464;Sliding Two Fingers Right
90208;No gesture
37481;Zooming Out With Two Fingers
34890;Thumb Up
126637;No gesture
1899;Zooming In With Two Fingers
57551;Zooming Out With Two Fingers
85976;Zooming Out With Two Fingers
141258;Sliding Two Fingers Left
125728;Doing other things
60629;Sliding Two Fingers Right
41228;Zooming In With Two Fingers
114536;Sliding Two Fingers Left
95225;Zooming Out With Two Fingers
8007;No gesture
55411;Doing other things
1671;Doing other things
111148;Thumb Up
95940;Sliding Two Fingers Left
65075;Doing other things
69867;No gesture
32059;Zooming Out With Two Fingers
110219;No gesture
103402;No gesture
20788;Doing other things
103656;Zooming In With Two Fingers
36776;Thumb Up
21859;Zooming In With Two Fingers
692;Doing other things
17499;Sliding Two Fingers Right
67744;Doing other things
74018;Zooming Out With Two Fingers
102492;Doing other things
14606;Zooming In With Two Fingers
136329;Zooming Out With Two Fingers
108479;Doing other things
121820;Sliding Two Fingers Right
147641;Doing other things
22901;Sliding Two Fingers Left
89941;Zooming Out With Two Fingers
132360;Zooming Out With Two Fingers
61434;Zooming In With Two Fingers
80481;Sliding Two Fingers Left
21417;Thumb Up
97534;Zooming In With Two Fingers
58442;No gesture
9722;Sliding Two Fingers Right
97138;Sliding Two Fingers Right
30336;Sliding Two Fingers Left
54781;Zooming In With Two Fingers
103025;Thumb Up
137090;Doing other things
31918;No gesture
81782;Sliding Two Fingers Right
74368;Sliding Two Fingers Left
99444;Sliding Two Fingers Left
55857;Zooming In With Two Fingers
114598;Zooming In With Two Fingers
118563;Doing other things
47411;Sliding Two Fingers Left
81727;Zooming In With Two Fingers
140262;Zooming Out With Two Fingers
65715;No gesture
28372;Doing other things
57595;Sliding Two Fingers Left
89513;Sliding Two Fingers Left
127452;Doing other things
46817;No gesture
114539;Zooming Out With Two Fingers
105725;Doing other things
41569;Zooming In With Two Fingers
80811;Doing other things
46832;Doing other things
87796;Thumb Up
143964;Sliding Two Fingers Left
124746;Sliding Two Fingers Left
113789;Sliding Two Fingers Right
88391;Doing other things
67353;Thumb Up
8837;Zooming Out With Two Fingers
124948;Sliding Two Fingers Right
133922;Thumb Up
94789;Sliding Two Fingers Left
19011;Sliding Two Fingers Left
58828;Thumb Up
92532;No gesture
146169;Zooming In With Two Fingers
15477;No gesture
80449;Thumb Up
21869;Zooming Out With Two Fingers
61765;No gesture
20492;Thumb Up
72426;Doing other things
8332;Sliding Two Fingers Left
110027;Zooming In With Two Fingers
101390;Sliding Two Fingers Right
7928;Sliding Two Fingers Left
1710;Doing other things
6354;Sliding Two Fingers Left
47976;Thumb Up
47365;Sliding Two Fingers Left
73062;Sliding Two Fingers Left
1589;Sliding Two Fingers Left
143820;Zooming Out With Two Fingers
105305;Zooming Out With Two Fingers
129247;Sliding Two Fingers Right
88753;Sliding Two Fingers Right
126400;Zooming In With Two Fingers
128586;Zooming Out With Two Fingers
332;Sliding Two Fingers Right
127503;Doing other things
109306;Sliding Two Fingers Right
42283;Zooming In With Two Fingers
31476;Doing other things
4229;Doing other things
51866;Zooming Out With Two Fingers
47445;Sliding Two Fingers Left
44663;No gesture
101838;Zooming In With Two Fingers
4434;Sliding Two Fingers Right
144726;Sliding Two Fingers Left
97220;Doing other things
99899;Sliding Two Fingers Right
873;Sliding Two Fingers Left
108508;Doing other things
6025;Zooming Out With Two Fingers
8151;Doing other things
90283;Sliding Two Fingers Left
37622;Thumb Up
32512;Doing other things
138464;Sliding Two Fingers Left
89792;Zooming Out With Two Fingers
126774;Doing other things
110570;Thumb Up
67035;Thumb Up
137673;Doing other things
56450;Zooming Out With Two Fingers
34396;Doing other things
78028;Zooming Out With Two Fingers
147626;Sliding Two Fingers Right
111492;No gesture
129644;Doing other things
62568;Thumb Up
9344;Zooming Out With Two Fingers
18746;Thumb Up
118698;Thumb Up
84243;Sliding Two Fingers Right
137454;No gesture
55946;Zooming In With Two Fingers
56284;Thumb Up
128116;Doing other things
140016;Doing other things
98383;Doing other things
9287;Doing other things
74339;Sliding Two Fingers Right
18502;Sliding Two Fingers Left
65740;Sliding Two Fingers Left
63416;Sliding Two Fingers Left
98966;No gesture
136668;Sliding Two Fingers Left
85223;No gesture
54999;Doing other things
36085;Thumb Up
45634;Thumb Up
56235;Sliding Two Fingers Left
27675;Thumb Up
61428;Zooming Out With Two Fingers
89048;No gesture
30240;Zooming Out With Two Fingers
68615;Thumb Up
97027;Thumb Up
27150;Doing other things
49980;Zooming In With Two Fingers
134790;Doing other things
70935;Thumb Up
49483;Doing other things
95690;No gesture
25786;Doing other things
98122;Sliding Two Fingers Left
63155;Doing other things
99102;Doing other things
18607;No gesture
22840;Sliding Two Fingers Left
135570;Doing other things
71238;Zooming Out With Two Fingers
39511;No gesture
73992;Doing other things
89234;Doing other things
140822;Zooming In With Two Fingers
49545;Doing other things
25158;Zooming Out With Two Fingers
110149;Zooming Out With Two Fingers
106991;No gesture
52461;Zooming Out With Two Fingers
50033;Thumb Up
82264;Sliding Two Fingers Right
108850;Doing other things
17133;Sliding Two Fingers Right
6403;Sliding Two Fingers Right
119199;Sliding Two Fingers Right
119680;Zooming In With Two Fingers
66275;Thumb Up
101248;No gesture
136180;Doing other things
41343;Doing other things
92999;Sliding Two Fingers Left
58262;Doing other things
96112;Thumb Up
96159;No gesture
111128;Doing other things
66122;Zooming Out With Two Fingers
20613;Sliding Two Fingers Left
119566;Thumb Up
57412;Thumb Up
141602;Thumb Up
18140;Zooming Out With Two Fingers
131867;Sliding Two Fingers Left
47100;Sliding Two Fingers Right
52336;Sliding Two Fingers Left
14015;Thumb Up
38341;Zooming Out With Two Fingers
86520;Thumb Up
46592;Zooming Out With Two Fingers
32843;Zooming In With Two Fingers
24527;Doing other things
131380;Zooming Out With Two Fingers
113297;Sliding Two Fingers Left
114600;Doing other things
63526;Zooming Out With Two Fingers
43877;Zooming In With Two Fingers
125512;Doing other things
73165;No gesture
94571;Zooming In With Two Fingers
40543;Thumb Up
15849;No gesture
112612;Doing other things
144288;Zooming Out With Two Fingers
96554;Sliding Two Fingers Right
85706;Thumb Up
119333;No gesture
49311;No gesture
58410;Thumb Up
48583;Doing other things
49185;Doing other things
140691;Thumb Up
39749;Doing other things
125294;Sliding Two Fingers Left
112882;Thumb Up
36470;Sliding Two Fingers Right
64334;Sliding Two Fingers Right
100833;Thumb Up
81406;Zooming In With Two Fingers
104250;Thumb Up
139732;No gesture
53004;Sliding Two Fingers Left
138985;Sliding Two Fingers Left
32176;Zooming In With Two Fingers
24897;Zooming Out With Two Fingers
126655;Thumb Up
74878;Sliding Two Fingers Right
135166;Doing other things
31561;Zooming In With Two Fingers
10035;Zooming Out With Two Fingers
144787;Doing other things
118520;Sliding Two Fingers Right
127621;Zooming Out With Two Fingers
25976;Zooming In With Two Fingers
112719;Sliding Two Fingers Left
6862;Thumb Up
74832;Zooming Out With Two Fingers
20875;Zooming In With Two Fingers
82997;Sliding Two Fingers Right
62645;Sliding Two Fingers Left
123947;Doing other things
31791;Thumb Up
111906;Doing other things
146223;Sliding Two Fingers Right
41498;No gesture
132660;Sliding Two Fingers Right
142502;Zooming Out With Two Fingers
12526;Thumb Up
119771;Zooming In With Two Fingers
141565;Zooming Out With Two Fingers
134147;Doing other things
126578;Doing other things
107926;Doing other things
18466;Thumb Up
141301;Doing other things
52121;Doing other things
143298;Zooming In With Two Fingers
79957;Doing other things
130748;No gesture
94082;Zooming In With Two Fingers
63840;Sliding Two Fingers Right
49580;Sliding Two Fingers Right
4969;Doing other things
29299;No gesture
135322;No gesture
1845;Doing other things
78692;Thumb Up
94720;Sliding Two Fingers Left
137060;Zooming Out With Two Fingers
119639;Zooming Out With Two Fingers
143737;Sliding Two Fingers Right
21902;Thumb Up
131920;Doing other things
88024;Zooming Out With Two Fingers
98215;Thumb Up
3363;Sliding Two Fingers Right
60196;Thumb Up
52843;Thumb Up
139935;Doing other things
35710;Sliding Two Fingers Right
138511;No gesture
112273;Doing other things
36356;Doing other things
34715;No gesture
108410;Doing other things
69907;Thumb Up
69917;Zooming Out With Two Fingers
78094;Zooming Out With Two Fingers
18227;Doing other things
37564;Zooming In With Two Fingers
35593;Zooming In With Two Fingers
103277;Doing other things
117330;Sliding Two Fingers Left
52368;Doing other things
58884;Doing other things
5771;Zooming Out With Two Fingers
15149;Doing other things
94641;Zooming In With Two Fingers
124409;Sliding Two Fingers Left
40096;Doing other things
17622;Doing other things
143894;Doing other things
92431;Sliding Two Fingers Left
93555;Sliding Two Fingers Right
87014;Sliding Two Fingers Right
142338;Zooming In With Two Fingers
18634;No gesture
101259;Doing other things
26163;Sliding Two Fingers Right
124083;Doing other things
127575;Sliding Two Fingers Left
43313;Zooming In With Two Fingers
117052;Doing other things
17220;Doing other things
47778;Thumb Up
19582;Zooming In With Two Fingers
30868;Thumb Up
78996;Doing other things
96751;No gesture
112656;Doing other things
103398;Doing other things
123743;Doing other things
7774;Doing other things
78691;Zooming In With Two Fingers
42943;No gesture
68066;Zooming In With Two Fingers
134247;Zooming In With Two Fingers
45403;Zooming In With Two Fingers
144752;Sliding Two Fingers Left
110202;Doing other things
129253;Doing other things
79148;No gesture
8469;Doing other things
121265;Thumb Up
109295;Zooming In With Two Fingers
73147;Sliding Two Fingers Right
58934;Sliding Two Fingers Right
118161;Thumb Up
51766;Doing other things
89613;Zooming Out With Two Fingers
42363;Doing other things
17110;Sliding Two Fingers Right
26183;Thumb Up
121282;Zooming In With Two Fingers
38469;Doing other things
57370;Doing other things
138512;Zooming In With Two Fingers
50721;Doing other things
138961;No gesture
128998;Zooming Out With Two Fingers
75490;Thumb Up
92530;No gesture
117282;Doing other things
95852;Zooming Out With Two Fingers
105437;Sliding Two Fingers Right
9163;Sliding Two Fingers Right
33450;Thumb Up
144353;Thumb Up
94535;Thumb Up
129451;Zooming In With Two Fingers
137153;No gesture
10214;Doing other things
101457;Sliding Two Fingers Right
9318;Sliding Two Fingers Right
14346;No gesture
42774;No gesture
88066;Thumb Up
85661;Zooming In With Two Fingers
128698;Doing other things
107417;Zooming In With Two Fingers
32100;Doing other things
67999;Zooming In With Two Fingers
16858;No gesture
16714;Sliding Two Fingers Left
3367;Zooming In With Two Fingers
62764;Zooming In With Two Fingers
83978;Doing other things
34693;Thumb Up
82221;Zooming Out With Two Fingers
82642;Zooming In With Two Fingers
7615;Doing other things
34575;Doing other things
58469;Doing other things
41927;Sliding Two Fingers Right
61986;No gesture
20545;Zooming In With Two Fingers
35552;Doing other things
67179;Doing other things
86596;No gesture
93741;No gesture
21928;Zooming Out With Two Fingers
40376;Zooming Out With Two Fingers
37617;Doing other things
77674;Doing other things
59471;Sliding Two Fingers Right
116553;Zooming In With Two Fingers
26653;Doing other things
69065;Sliding Two Fingers Left
13886;Sliding Two Fingers Right
82273;Zooming Out With Two Fingers
53801;Zooming In With Two Fingers
49602;Zooming In With Two Fingers
80355;Doing other things
143583;Doing other things
7344;Doing other things
111498;Zooming Out With Two Fingers
40339;Zooming Out With Two Fingers
40711;Sliding Two Fingers Right
117115;Doing other things
146040;Doing other things
108197;Zooming In With Two Fingers
6704;Sliding Two Fingers Right
148017;Zooming Out With Two Fingers
117751;Doing other things
119254;Doing other things
132206;No gesture
50780;Zooming Out With Two Fingers
18865;Doing other things
111892;No gesture
40829;Sliding Two Fingers Right
13313;Doing other things
72232;Doing other things
36721;Sliding Two Fingers Left
41741;Sliding Two Fingers Right
22064;Sliding Two Fingers Right
79083;Sliding Two Fingers Right
25987;Doing other things
97564;Doing other things
35287;No gesture
137340;No gesture
77037;Doing other things
50905;Thumb Up
21002;Thumb Up
73352;Doing other things
73932;Doing other things
49960;Sliding Two Fingers Right
107341;Thumb Up
8226;Doing other things
88817;Sliding Two Fingers Left
105425;Zooming In With Two Fingers
110704;Sliding Two Fingers Right
9261;Doing other things
115034;Doing other things
102542;Sliding Two Fingers Left
126328;Doing other things
113575;Doing other things
10070;Zooming In With Two Fingers
112391;Sliding Two Fingers Right
101256;Zooming In With Two Fingers
10972;Doing other things
61159;Thumb Up
73081;Zooming Out With Two Fingers
80866;Sliding Two Fingers Left
99804;Doing other things
146631;Zooming Out With Two Fingers
104697;No gesture
25032;Zooming In With Two Fingers
118412;Sliding Two Fingers Right
35575;Doing other things
9816;Sliding Two Fingers Right
109823;Sliding Two Fingers Right
104103;Doing other things
134074;Sliding Two Fingers Left
138509;Doing other things
21206;Zooming Out With Two Fingers
13012;Zooming Out With Two Fingers
51413;Sliding Two Fingers Right
71204;Doing other things
118055;Sliding Two Fingers Right
68614;Zooming Out With Two Fingers
93841;Sliding Two Fingers Left
142283;Sliding Two Fingers Right
5592;Thumb Up
70994;Thumb Up
74628;Sliding Two Fingers Left
97358;Doing other things
129614;Zooming Out With Two Fingers
141954;Zooming Out With Two Fingers
79634;Sliding Two Fingers Right
97605;Zooming Out With Two Fingers
127207;Sliding Two Fingers Left
117478;Doing other things
40372;Zooming Out With Two Fingers
23779;Zooming Out With Two Fingers
89478;Sliding Two Fingers Left
35917;Doing other things
87056;Doing other things
67743;Zooming In With Two Fingers
42632;Thumb Up
38839;Sliding Two Fingers Right
133315;Zooming In With Two Fingers
12517;Sliding Two Fingers Right
71480;Zooming Out With Two Fingers
21637;Zooming In With Two Fingers
118282;Zooming In With Two Fingers
84360;Doing other things
120284;Sliding Two Fingers Left
23753;Sliding Two Fingers Right
44301;Doing other things
82766;Zooming In With Two Fingers
73033;Thumb Up
75626;Doing other things
68006;Zooming Out With Two Fingers
13087;Thumb Up
37806;Zooming Out With Two Fingers
8201;Doing other things
7333;Doing other things
50754;Zooming In With Two Fingers
88270;No gesture
10879;Doing other things
111180;Zooming Out With Two Fingers
70677;Doing other things
59044;Zooming In With Two Fingers
14538;Doing other things
29645;Sliding Two Fingers Left
113572;Sliding Two Fingers Left
116616;Sliding Two Fingers Left
86626;Doing other things
67292;Zooming Out With Two Fingers
137081;Doing other things
36754;Zooming In With Two Fingers
62020;Zooming Out With Two Fingers
79458;Zooming Out With Two Fingers
128034;Sliding Two Fingers Right
84825;Sliding Two Fingers Left
76475;Zooming Out With Two Fingers
102437;Sliding Two Fingers Left
143851;Thumb Up
8778;Doing other things
39972;Zooming Out With Two Fingers
23612;Thumb Up
7420;Sliding Two Fingers Left
88387;Zooming In With Two Fingers
115188;Thumb Up
24946;Zooming Out With Two Fingers
28033;Doing other things
49562;Doing other things
82960;Sliding Two Fingers Right
117810;Thumb Up
68046;Thumb Up
97518;Thumb Up
80305;Sliding Two Fingers Left
110843;No gesture
90345;Doing other things
58930;Doing other things
145960;Doing other things
63304;Zooming In With Two Fingers
20799;No gesture
68600;Doing other things
134609;Sliding Two Fingers Left
82237;Zooming Out With Two Fingers
100513;Sliding Two Fingers Right
147033;Zooming In With Two Fingers
58131;Zooming Out With Two Fingers
76246;Thumb Up
64378;Zooming Out With Two Fingers
107351;No gesture
70754;No gesture
70544;Zooming Out With Two Fingers
40846;Sliding Two Fingers Left
110814;Sliding Two Fingers Left
3956;Doing other things
75197;Doing other things
69945;Thumb Up
100577;Sliding Two Fingers Left
139715;Zooming In With Two Fingers
104072;Sliding Two Fingers Right
104848;Zooming Out With Two Fingers
36777;Doing other things
7979;Thumb Up
139826;Doing other things
101819;Doing other things
54887;Doing other things
90970;Doing other things
137219;Zooming Out With Two Fingers
110824;Sliding Two Fingers Left
107358;Sliding Two Fingers Left
33273;Zooming In With Two Fingers
122650;Zooming In With Two Fingers
94076;Zooming In With Two Fingers
35031;Thumb Up
103737;Sliding Two Fingers Left
3698;Doing other things
101207;Sliding Two Fingers Right
6510;Zooming In With Two Fingers
126284;Sliding Two Fingers Right
83337;Doing other things
99405;Sliding Two Fingers Right
116600;Doing other things
137718;Doing other things
67786;Sliding Two Fingers Left
62038;Sliding Two Fingers Right
107954;Sliding Two Fingers Left
147467;Thumb Up
113833;No gesture
106602;Sliding Two Fingers Left
105714;Zooming Out With Two Fingers
65639;Zooming In With Two Fingers
90246;Doing other things
24403;Doing other things
52970;No gesture
55589;Sliding Two Fingers Right
119846;Sliding Two Fingers Left
92937;Zooming Out With Two Fingers
111489;Sliding Two Fingers Left
39770;Thumb Up
113349;Sliding Two Fingers Left
89559;Thumb Up
27952;Zooming Out With Two Fingers
94650;Zooming In With Two Fingers
112663;Doing other things
122849;No gesture
14659;Zooming Out With Two Fingers
116263;Doing other things
91017;Doing other things
33434;Doing other things
79211;Sliding Two Fingers Right
17740;Doing other things
93299;Zooming Out With Two Fingers
99443;Sliding Two Fingers Right
104107;No gesture
135110;Sliding Two Fingers Left
66910;Sliding Two Fingers Left
135398;Doing other things
98844;Doing other things
83856;Thumb Up
8713;Sliding Two Fingers Right
13239;Thumb Up
83392;No gesture
96950;Zooming In With Two Fingers
68122;Zooming In With Two Fingers
131949;Doing other things
131317;Sliding Two Fingers Right
52134;No gesture
32846;Zooming Out With Two Fingers
41863;Doing other things
87384;No gesture
100426;Zooming Out With Two Fingers
30133;Zooming Out With Two Fingers
78122;Thumb Up
14698;No gesture
88593;Zooming In With Two Fingers
39478;Thumb Up
99275;Zooming In With Two Fingers
107605;Doing other things
138216;No gesture
84743;Zooming In With Two Fingers
91238;Doing other things
27062;Zooming Out With Two Fingers
24953;Doing other things
112915;Thumb Up
138403;Sliding Two Fingers Left
22708;No gesture
38109;Zooming In With Two Fingers
47283;No gesture
103372;Zooming In With Two Fingers
22673;No gesture
49864;Doing other things
18981;No gesture
63444;Sliding Two Fingers Left
117893;Zooming In With Two Fingers
52168;Sliding Two Fingers Right
55806;Zooming In With Two Fingers
39506;Sliding Two Fingers Left
81493;Sliding Two Fingers Left
123074;Zooming In With Two Fingers
135402;Doing other things
45059;Zooming Out With Two Fingers
3729;Doing other things
220;No gesture
142168;Sliding Two Fingers Right
147443;Thumb Up
134233;Zooming Out With Two Fingers
112688;Zooming Out With Two Fingers
224;Zooming Out With Two Fingers
146929;Thumb Up
106454;Sliding Two Fingers Right
107612;Doing other things
129289;Sliding Two Fingers Right
131603;Doing other things
66539;Zooming Out With Two Fingers
3646;Sliding Two Fingers Left
12427;Sliding Two Fingers Right
59568;Zooming Out With Two Fingers
71957;Sliding Two Fingers Right
14213;Sliding Two Fingers Left
52216;Zooming Out With Two Fingers
89575;Thumb Up
82827;Doing other things
68919;Doing other things
14433;Sliding Two Fingers Right
43610;Sliding Two Fingers Left
109077;Doing other things
60794;No gesture
29921;Zooming Out With Two Fingers
126671;Zooming In With Two Fingers
68916;Zooming In With Two Fingers
35121;Zooming Out With Two Fingers
73192;Sliding Two Fingers Right
137926;Doing other things
21721;Doing other things
53127;Zooming Out With Two Fingers
71703;Doing other things
15339;No gesture
115399;Zooming In With Two Fingers
9345;Zooming Out With Two Fingers
39591;Thumb Up
143355;Doing other things
37226;Zooming In With Two Fingers
89711;Doing other things
70661;No gesture
30984;Doing other things
46770;Thumb Up
53309;Sliding Two Fingers Right
6929;Thumb Up
41472;Sliding Two Fingers Left
100455;Doing other things
57;Doing other things
99736;Zooming In With Two Fingers
121138;Thumb Up
108812;No gesture
124224;No gesture
31688;Zooming Out With Two Fingers
90448;Zooming In With Two Fingers
62830;Sliding Two Fingers Right
806;Doing other things
66570;Doing other things
124944;Zooming In With Two Fingers
44670;Thumb Up
126577;No gesture
109164;Doing other things
147451;Zooming Out With Two Fingers
95314;Zooming Out With Two Fingers
133632;Doing other things
2643;Zooming Out With Two Fingers
90165;No gesture
34688;Sliding Two Fingers Left
54241;Sliding Two Fingers Right
144042;Sliding Two Fingers Right
77758;Doing other things
6573;Doing other things
29532;Doing other things
106153;Doing other things
121043;Thumb Up
37281;Sliding Two Fingers Right
16499;Doing other things
88385;Doing other things
6666;Doing other things
33898;Doing other things
86940;Thumb Up
14747;Thumb Up
32348;Zooming In With Two Fingers
84168;Zooming Out With Two Fingers
36067;Zooming Out With Two Fingers
129640;Doing other things
20270;Doing other things
79446;Zooming In With Two Fingers
83202;Doing other things
16412;No gesture
100143;Doing other things
120398;Doing other things
128039;Thumb Up
111135;Doing other things
131626;Doing other things
75258;Thumb Up
12633;Sliding Two Fingers Left
102728;Doing other things
72012;Sliding Two Fingers Right
59277;Doing other things
49357;Zooming In With Two Fingers
113083;Sliding Two Fingers Left
79625;Doing other things
56678;Sliding Two Fingers Right
11974;Sliding Two Fingers Right
77958;Sliding Two Fingers Left
101539;Zooming In With Two Fingers
56017;Doing other things
44793;Thumb Up
5232;Zooming Out With Two Fingers
76060;No gesture
21532;Thumb Up
45882;Sliding Two Fingers Right
96272;Zooming In With Two Fingers
34033;No gesture
50999;Doing other things
19769;Zooming Out With Two Fingers
59284;Sliding Two Fingers Left
106403;No gesture
73343;Thumb Up
51487;Zooming Out With Two Fingers
8175;Sliding Two Fingers Right
85733;Zooming Out With Two Fingers
5386;Doing other things
46616;Zooming In With Two Fingers
93243;No gesture
139298;Sliding Two Fingers Right
34891;Zooming In With Two Fingers
47635;No gesture
111735;Doing other things
44134;No gesture
39701;Sliding Two Fingers Right
113618;Doing other things
130288;Zooming Out With Two Fingers
45780;Doing other things
134365;Thumb Up
16234;Sliding Two Fingers Left
37812;Doing other things
131752;Thumb Up
103107;Sliding Two Fingers Left
86962;Sliding Two Fingers Left
79781;Thumb Up
7566;Zooming In With Two Fingers
99031;Sliding Two Fingers Right
92626;Sliding Two Fingers Right
5174;Doing other things
22366;Doing other things
146941;Sliding Two Fingers Right
125196;Thumb Up
36999;Sliding Two Fingers Left
67620;Thumb Up
72718;Sliding Two Fingers Right
135792;Thumb Up
8895;Doing other things
25478;No gesture
108211;Sliding Two Fingers Left
62467;No gesture
86508;Zooming Out With Two Fingers
24753;Sliding Two Fingers Right
140228;Doing other things
108633;Thumb Up
141639;Sliding Two Fingers Left
114940;Zooming In With Two Fingers
109345;No gesture
101841;Sliding Two Fingers Right
140473;Thumb Up
139000;Zooming Out With Two Fingers
9148;Doing other things
24502;Zooming Out With Two Fingers
13923;Zooming Out With Two Fingers
57593;Thumb Up
52827;Doing other things
103156;No gesture
73354;Doing other things
71881;Sliding Two Fingers Right
51058;Doing other things
40032;Sliding Two Fingers Right
88082;Thumb Up
18963;Doing other things
113043;No gesture
103290;No gesture
96596;Thumb Up
6571;Thumb Up
139221;Doing other things
115727;Zooming Out With Two Fingers
134210;Sliding Two Fingers Left
103810;Thumb Up
52900;Zooming In With Two Fingers
93105;Doing other things
55186;Doing other things
87486;Doing other things
131776;Zooming Out With Two Fingers
94405;Doing other things
18706;No gesture
146724;Doing other things
96132;Sliding Two Fingers Left
22977;Sliding Two Fingers Left
13486;Sliding Two Fingers Left
106399;Doing other things
67236;Sliding Two Fingers Left
124153;Doing other things
50706;No gesture
13172;Sliding Two Fingers Right
133475;Doing other things
113602;Doing other things
78816;Doing other things
84680;Doing other things
101049;Doing other things
48036;Zooming Out With Two Fingers
137732;Doing other things
138577;Doing other things
116300;Thumb Up
42784;Sliding Two Fingers Right
133721;Doing other things
72408;Sliding Two Fingers Right
66544;Zooming Out With Two Fingers
66233;Zooming In With Two Fingers
10536;Zooming Out With Two Fingers
102120;Thumb Up
64447;Thumb Up
66994;Doing other things
146408;Doing other things
120472;No gesture
61027;Doing other things
32241;Sliding Two Fingers Right
53948;Doing other things
105914;Sliding Two Fingers Left
127531;Zooming In With Two Fingers
127920;Sliding Two Fingers Left
95516;Sliding Two Fingers Left
73267;Zooming In With Two Fingers
117586;No gesture
95856;Thumb Up
2906;Thumb Up
121135;Zooming Out With Two Fingers
144928;Zooming Out With Two Fingers
47866;Doing other things
22895;Doing other things
49477;Doing other things
135048;Zooming Out With Two Fingers
98944;Thumb Up
5871;Zooming In With Two Fingers
6489;Zooming Out With Two Fingers
147991;Doing other things
8915;Sliding Two Fingers Right
13818;Doing other things
28087;Doing other things
122111;Thumb Up
36761;Doing other things
11476;Zooming In With Two Fingers
60496;Doing other things
120015;Zooming Out With Two Fingers
132843;Sliding Two Fingers Left
133880;Sliding Two Fingers Left
37919;Zooming In With Two Fingers
110738;Doing other things
84676;Zooming In With Two Fingers
31488;Doing other things
110932;Sliding Two Fingers Left
110531;No gesture
42548;Doing other things
69635;Thumb Up
16540;Zooming Out With Two Fingers
100224;Sliding Two Fingers Left
8314;Thumb Up
128399;Sliding Two Fingers Right
87083;No gesture
57777;Doing other things
143891;No gesture
73883;Zooming In With Two Fingers
110230;Zooming Out With Two Fingers
57684;Sliding Two Fingers Left
54035;Doing other things
88570;Zooming Out With Two Fingers
13040;Sliding Two Fingers Left
33612;No gesture
97923;No gesture
60712;Thumb Up
40766;Zooming In With Two Fingers
56748;Doing other things
15540;Thumb Up
82307;Zooming In With Two Fingers
144320;Sliding Two Fingers Left
144790;No gesture
97833;Sliding Two Fingers Left
123870;Sliding Two Fingers Right
37117;Zooming Out With Two Fingers
72692;Sliding Two Fingers Left
88649;Sliding Two Fingers Left
5190;Doing other things
112858;Sliding Two Fingers Right
91405;Doing other things
27178;Zooming Out With Two Fingers
128411;Zooming In With Two Fingers
89890;Doing other things
91096;Zooming Out With Two Fingers
80524;Zooming Out With Two Fingers
95869;No gesture
68710;No gesture
547;Sliding Two Fingers Left
6924;Sliding Two Fingers Right
94418;Doing other things
36578;Doing other things
140731;Doing other things
2002;Doing other things
102093;Zooming Out With Two Fingers
26225;Zooming In With Two Fingers
81126;Zooming In With Two Fingers
17178;Sliding Two Fingers Right
81761;Sliding Two Fingers Right
101241;Thumb Up
90590;Sliding Two Fingers Right
55575;Doing other things
31108;Zooming Out With Two Fingers
105920;Zooming In With Two Fingers
57187;Sliding Two Fingers Right
123942;Zooming Out With Two Fingers
17389;Doing other things
8329;Thumb Up
10397;Thumb Up
37862;Sliding Two Fingers Right
49214;Zooming In With Two Fingers
17794;Zooming In With Two Fingers
105488;Sliding Two Fingers Left
137912;Doing other things
45803;Doing other things
100784;Sliding Two Fingers Right
41693;Doing other things
49153;Sliding Two Fingers Left
139009;Doing other things
21557;Doing other things
63834;Doing other things
124725;Thumb Up
133577;No gesture
76240;Sliding Two Fingers Left
7550;Thumb Up
24064;Zooming In With Two Fingers
89120;Doing other things
61161;Sliding Two Fingers Right
125879;Doing other things
34551;Thumb Up
85451;Doing other things
99872;No gesture
22491;Sliding Two Fingers Left
